id,name,parent_level1,parent_level2,parent_level3
L4_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_d_execution_administrative_et_financiere_du_programme_sectoriel_justice,Cellule d’Exécution administrative et financière du Programme sectoriel Justice,L1_ministere_de_la_justice,L2_ministere_de_la_justice__secretariat_general_et_services_rattaches,
L4_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_genre_et_de_l_equite,Cellule Genre et de l’Equité,L1_ministere_de_la_justice,L2_ministere_de_la_justice__secretariat_general_et_services_rattaches,
L4_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__cellule_juridique,Cellule juridique,L1_ministere_de_la_justice,L2_ministere_de_la_justice__secretariat_general_et_services_rattaches,
L4_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__centre_national_des_archives_judiciaires,Centre national des Archives judiciaires,L1_ministere_de_la_justice,L2_ministere_de_la_justice__secretariat_general_et_services_rattaches,
L4_ministere_de_la_justice__secretariat_general_et_services_rattaches__item__service_des_archives_et_de_la_documentation,Service des Archives et de la Documentation,L1_ministere_de_la_justice,L2_ministere_de_la_justice__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__agence_de_construction_des_batiments_et_edifices_publics,Agence de Construction des Bâtiments et édifices publics,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__agence_des_travaux_et_de_gestion_des_routes,Agence des Travaux et de Gestion des Routes,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__centre_de_formation_et_de_perfectionnement_des_travaux_publics,Centre de Formation et de Perfectionnement des Travaux Publics,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__fonds_de_developpement_de_la_microfinance_islamique_au_senegal,Fonds de Développement de la Microfinance Islamique au Sénégal,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__fonds_d_impulsion_de_la_micro_finance,Fonds d’Impulsion de la Micro Finance,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__fonds_national_de_la_microfinance,Fonds national de la Microfinance,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations__item__programme_de_modernisation_des_villes,Programme de Modernisation des Villes,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__autres_administrations,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de communication,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__fonds_d_appui_a_l_economie_sociale_et_solidaire,Fonds d’Appui à l’Economie sociale et solidaire,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches__item__unite_de_coordination_des_programmes_et_projets,Unité de Coordination des programmes et projets,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__cabinet_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_de_la_microfinance_et_de_l_inclusion_financiere,Direction de la Microfinance et de l'Inclusion financière,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_de_la_promotion_de_l_economie_sociale_et_solidaire,Direction de la Promotion de l'Economie sociale et solidaire,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__item__direction_des_strategies_et_de_la_prospective,Direction des Stratégies et de la Prospective,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_des_palais_de_justice_et_autres_edifices,Direction des Constructions des Palais de Justice et autres Édifices,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_du_ministere_de_l_interieur,Direction des Constructions du Ministère de l’Intérieur,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_et_des_equipements_de_l_enseignement_superieur,Direction des Constructions et des Equipements de l’Enseignement supérieur,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_constructions_scolaires,Direction des Constructions scolaires,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions__direction_des_infrastructures_sanitaires,Direction des Infrastructures sanitaires,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_constructions
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_de_la_planification_routiere_et_de_la_regulation_des_autoroutes,Direction de la Planification routière et de la Régulation des Autoroutes,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_de_la_planification_du_suivi_evaluation_et_de_la_prospective,"Direction de la Planification, du Suivi-évaluation et de la Prospective",L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_de_la_reglementation_et_du_suivi_des_infrastructures_routieres,Direction de la Réglementation et du Suivi des Infrastructures routières,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_des_infrastructures_aeroportuaires,Direction des Infrastructures aéroportuaires,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_des_infrastructures_ferroviaires,Direction des Infrastructures ferroviaires,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_des_infrastructures_portuaires,Direction des Infrastructures portuaires,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_des_statistiques_et_des_systemes_d_information,Direction des Statistiques et des Systèmes d’Information,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_des_strategies_de_desenclavement_et_de_la_promotion_de_l_intermodalite,Direction des Stratégies de Désenclavement et de la Promotion de l'Intermodalité,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement__direction_qualite_hygiene_securite_et_environnement,"Direction Qualité, Hygiène, Sécurité et Environnement",L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions,L3_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions__direction_generale_des_infrastructures_routieres_et_du_desenclavement
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions_regionales_des_infrastructures__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__directions_regionales_des_infrastructures,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de suivi,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun_et_des_archives,Bureau du Courrier commun et des archives,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des marchés publics,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__cellule_des_etudes_de_la_planification_et_du_suivi_evaluation,"Cellule des Etudes, de la Planification et du Suivi-évaluation",L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches__item__centre_de_ressources_et_de_documentation,Centre de Ressources et de Documentation,L1_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire,L2_ministere_de_la_microfinance_de_l_economie_sociale_et_solidaire__secretariat_general_et_services_rattaches,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_abass_ndao,Centre hospitalier national Abass NDAO,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_cheikh_ahmadoul_khadim_de_touba,Centre hospitalier national Cheikh Ahmadoul Khadim de Touba,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_dalal_jamm,Centre Hospitalier national Dalal Jamm,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_de_pikine,Centre hospitalier national de Pikine,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_d_enfants_albert_royer,Centre hospitalier national d’Enfants Albert Royer,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_d_enfants_de_diamniadio,Centre hospitalier national d’Enfants de Diamniadio,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_henrich_lubke_de_diourbel,Centre hospitalier national Henrich Lübke de Diourbel,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_matlaboul_fawzaini_de_touba,Centre hospitalier national Matlaboul Fawzaïni de Touba,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_national_seydi_el_hadji_malick_sy_de_tivaouane,Centre hospitalier national Seydi El Hadji Malick SY de Tivaouane,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_adja_marieme_faye_sall_de_fatick,Centre hospitalier régional Adja Marième FAYE SALL de Fatick,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_amadou_sakhir_mbaye_de_louga,Centre hospitalier régional Amadou Sakhir Mbaye de Louga,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_amadou_tidiane_ba_de_sedhiou,Centre hospitalier régional Amadou Tidiane BA de Sédhiou,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_amath_dansokho_de_kedougou,Centre hospitalier régional Amath Dansokho de Kédougou,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_de_kolda,Centre hospitalier régional de Kolda,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_de_ndioum,Centre hospitalier régional de Ndioum,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_de_ourossogui,Centre hospitalier régional de Ourossogui,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_de_tambacounda,Centre hospitalier régional de Tambacounda,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_de_ziguinchor,Centre hospitalier régional de Ziguinchor,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_el_hadji_amadou_shakir_ndieguene_de_thies,Centre hospitalier régional El Hadji Amadou Shakir Ndiéguène de Thiès,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_ibrahima_abdoulaye_niasse_de_kaolack,Centre hospitalier régional Ibrahima Abdoulaye Niasse de Kaolack,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_lieutenant_colonel_mamadou_diouf_de_saint_louis,Centre hospitalier régional Lieutenant-Colonel Mamadou Diouf de Saint-Louis,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_regional_thierno_birahim_ndao_de_kaffrine,Centre hospitalier régional Thierno Birahim NDAO de Kaffrine,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_thierno_mouhamadoul_mansour_barro_de_mbour,Centre hospitalier Thierno Mouhamadoul Mansour BARRO de Mbour,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_hospitalier_universitaire_de_fann,Centre hospitalier universitaire de Fann,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_national_de_transfusion_sanguine,Centre national de Transfusion sanguine,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_national_d_appareillage_orthopedique,Centre national d’Appareillage Orthopédique,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_national_d_oncologie_de_diamniadio,Centre national d’Oncologie de Diamniadio,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__centre_national_psychiatrique_de_thiaroye,Centre national Psychiatrique de Thiaroye,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__etablissement_public_de_sante_de_niveau_1_institut_d_hygiene_sociale,Etablissement public de Santé de niveau 1 Institut d’Hygiène sociale,L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_la_sante_et_de_l_hygiene_publique__item__item__service_d_assistance_medicale_d_urgence_samu,Service d’Assistance médicale d’Urgence (SAMU),L1_ministere_de_la_sante_et_de_l_hygiene_publique,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__agence_nationale_du_conseil_agricole_et_rural,Agence nationale du Conseil agricole et rural,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__haras_national_de_kebemer,Haras national de Kébémer,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__institut_national_de_pedologie,Institut national de Pédologie,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__institut_senegalais_de_recherches_agricoles,Institut sénégalais de Recherches agricoles,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__office_des_lacs_et_cours_d_eau,Office des Lacs et Cours d’eau,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__office_national_de_l_assainissement_du_senegal,Office national de l’Assainissement du Sénégal,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de__item__item__office_national_des_forages_ruraux,Office national des Forages ruraux,L1_ministere_de_l_agriculture_de_la_souverainete_alimentaire_et_de,,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__autres_administrations__item__agence_nationale_de_la_statistique_et_de_la_demographie,Agence nationale de la Statistique et de la Démographie,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__autres_administrations,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__autres_administrations__item__fonds_de_garantie_des_investissements_prioritaires,Fonds de Garantie des Investissements prioritaires,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__autres_administrations,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches__item__cellule_attractivite_et_competitivite,Cellule attractivité et compétitivité,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de Communication,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches__item__comite_paritaire_public_prive_des_zones_economiques_speciales,Comité paritaire public-privé des Zones Economiques Spéciales,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches__item__unite_nationale_d_appui_aux_partenariats_public_prive,Unité nationale d’Appui aux Partenariats – Public- Privé,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__cabinet_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des Archives et de la Documentation,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
L4_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,L1_ministere_de_l_economie_du_plan_et_de_la_cooperation,L2_ministere_de_l_economie_du_plan_et_de_la_cooperation__secretariat_general_et_services_rattaches,
