id,name,direction_id/id
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__cabinet_et_services_rattaches__item__service_national_d_hygiene,Service national d’Hygiène,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__item__direction_de_la_gestion_et_de_la_planification_des_ressources_en_eau,Direction de la Gestion et de la Planification des Ressources en Eau,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__item__direction_de_la_prevention_et_de_la_gestion_des_inondations,Direction de la Prévention et de la Gestion des Inondations,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__item__direction_de_l_assainissement,Direction de l’Assainissement,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__item__direction_de_l_hydraulique,Direction de l’Hydraulique,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante__direction_de_la_lutte_contre_la_maladie,Direction de la Lutte contre la Maladie,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante__direction_de_la_prevention,Direction de la Prévention,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante__direction_de_la_sante_de_la_mere_et_de_l_enfant,Direction de la Santé de la Mère et de l’Enfant,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante__direction_des_laboratoires,Direction des Laboratoires,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_de_la_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_de_la_planification_de_la_recherche_et_des_statistiques,"Direction de la Planification, de la Recherche et des Statistiques",sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_de_la_proprete_et_de_l_hygiene_publique,Direction de la Propreté et de l’Hygiène publique,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_de_la_qualite_de_la_securite_et_de_l_hygiene_hospitalieres,"Direction de la qualité, de la sécurité et de l’Hygiène hospitalières",sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_de_l_action_medico_sociale,Direction de l’Action médico- sociale,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_des_affaires_juridiques,Direction des Affaires juridiques,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_des_equipements_et_de_la_maintenance,Direction des Equipements et de la Maintenance,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_des_etablissements_publics_de_sante,Direction des Etablissements publics de santé,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_des_ressources_humaines,Direction des Ressources humaines,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante__direction_des_etablissements_prives_de_sante,Direction des établissements privés de santé,sn_dir_ministere_de_l_hydraulique_et_de_l_assainissement__directions__direction_generale_des_etablissements_de_sante
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des Archives et de la Documentation,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__bureau_du_courrier_des_archives_et_de_la_documentation,"Bureau du Courrier, des Archives et de la Documentation",
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_de_la_carte_sanitaire_et_sociale_de_la_sante_digitale_et_de_l_observatoire_de,"Cellule de la Carte sanitaire et sociale, de la Santé digitale et de l’Observatoire de",
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_de_planification_de_coordination_et_de_suivi_des_programmes,"Cellule de Planification, de Coordination et de Suivi des Programmes",
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_informatique,Cellule Informatique,
sn_srv_ministere_de_l_hydraulique_et_de_l_assainissement__secretariat_general_et_services_rattaches__item__cellule_nationale_de_suivi_de_l_organisation_pour_la_mise_en_valeur_du_fleuve,Cellule nationale de Suivi de l’Organisation pour la mise en Valeur du Fleuve,
sn_srv_ministere_de_l_industrie_et_du_commerce__item__item__bourse_nationale_de_sous_traitance_et_de_partenariat_du_senegal,Bourse nationale de Sous-traitance et de Partenariat du Sénégal,
sn_srv_ministere_de_l_industrie_et_du_commerce__item__item__fondation_trade_point_senegal,Fondation Trade Point Sénégal,
sn_srv_ministere_de_l_industrie_et_du_commerce__item__item__institut_de_technologie_alimentaire,Institut de Technologie Alimentaire,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__agence_de_developpement_et_d_encadrement_des_pme,Agence de Développement et d’Encadrement des PME,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__agence_de_regulation_des_marches,Agence de Régulation des Marchés,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__agence_d_amenagement_et_de_promotion_des_sites_industriels,Agence d’Aménagement et de Promotion des sites industriels,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__agence_senegalaise_de_promotion_des_exportations,Agence sénégalaise de Promotion des Exportations,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__agence_senegalaise_pour_la_propriete_intellectuelle_et_l_innovation_technologique,Agence sénégalaise pour la Propriété intellectuelle et l’Innovation technologique,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__bureau_de_mise_a_niveau,Bureau de Mise à Niveau,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__commission_nationale_de_la_concurrence,Commission nationale de la Concurrence,
sn_srv_ministere_de_l_industrie_et_du_commerce__autres_administrations__item__commission_nationale_de_regulation_du_loyer_des_locaux_a_usage_d_habitation,Commission nationale de régulation du loyer des locaux à usage d’habitation,
sn_srv_ministere_de_l_industrie_et_du_commerce__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de Communication,
sn_srv_ministere_de_l_industrie_et_du_commerce__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_de_l_industrie_et_du_commerce__cabinet_et_services_rattaches__item__cellule_d_intermediation_avec_le_secteur_prive,Cellule d’Intermédiation avec le Secteur privé,
sn_srv_ministere_de_l_industrie_et_du_commerce__cabinet_et_services_rattaches__item__centre_de_recherches_d_analyses_des_echanges_et_des_statistiques,"Centre de Recherches, d’Analyses des échanges et des statistiques",
sn_srv_ministere_de_l_industrie_et_du_commerce__cabinet_et_services_rattaches__item__haut_conseil_de_la_consommation,Haut Conseil de la Consommation,
sn_srv_ministere_de_l_industrie_et_du_commerce__cabinet_et_services_rattaches__item__inspection_interne,Inspection Interne,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_des_petites_et_moyennes_entreprises,Direction des Petites et Moyennes Entreprises,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_des_petites_et_moyennes_industries,Direction des Petites et Moyennes Industries,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_des_strategies_de_developpement_industriel,Direction des Stratégies de Développement industriel,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_du_commerce_exterieur,Direction du Commerce extérieur,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_du_commerce_interieur,Direction du Commerce intérieur,
sn_srv_ministere_de_l_industrie_et_du_commerce__directions__item__direction_du_redeploiement_industriel,Direction du Redéploiement industriel,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des Archives et de la Documentation,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_d_etudes_de_planification_et_du_suivi_evaluation,"Cellule d’Etudes, de Planification et du Suivi-évaluation",
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__autres_administrations__item__agence_d_assistance_a_la_securite_de_proximite,Agence d’Assistance à la Sécurité de Proximité,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__autres_administrations__item__centre_de_recueil_et_d_enregistrement_des_donnees_et_information_policieres,Centre de recueil et d’enregistrement des Données et Information policières,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__bureau_de_la_videosurveillance,Bureau de la Vidéosurveillance,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__cellule_communication,Cellule communication,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__cellule_de_lutte_antiterroriste,Cellule de lutte antiterroriste,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__comite_interministeriel_de_lutte_contre_la_drogue,Comité interministériel de Lutte contre la Drogue,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__comite_interministeriel_de_lutte_contre_la_migration_irreguliere,Comité interministériel de lutte contre la migration irrégulière,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__inspection_de_l_administration_centrale_et_territoriale,Inspection de l’Administration centrale et territoriale,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__inspection_des_services_de_securite,Inspection des Services de Sécurité,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__service_des_telecommunications,Service des Télécommunications,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_formation,Direction de la Formation,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_police_de_l_air_et_des_frontieres,Direction de la Police de l’Air et des Frontières,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_police_des_etrangers_et_des_titres_de_voyage,Direction de la Police des Étrangers et des Titres de Voyage,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_police_judiciaire,Direction de la Police judiciaire,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_surveillance_du_territoire,Direction de la Surveillance du Territoire,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_securite_publique,Direction de la Sécurité publique,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_l_office_centrale_de_repression_du_trafic_illicite_de_stupefiants,Direction de l’Office centrale de répression du trafic illicite de stupéfiants,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_des_ressources_humaines,Direction des Ressources humaines,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_du_budget_et_des_materiels,Direction du Budget et des Matériels,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_du_groupement_mobile_d_intervention,Direction du Groupement mobile d’intervention,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_de_l_action_territoriale,Direction de l’Action territoriale,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_des_libertes_publiques_et_de_la_legislation,Direction des Libertés publiques et de la Législation,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_des_ressources_humaines_et_du_materiel,Direction des Ressources humaines et du Matériel,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_du_partenariat_et_des_organisations_non_gouvernementales,Direction du Partenariat et des Organisations Non gouvernementales,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_de_la_formation_et_de_la_communication,Direction de la Formation et de la Communication,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_de_la_protection_civile,Direction de la Protection civile,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_des_operations_electorales,Direction des Opérations électorales,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_des_ressources_humaines_et_des_finances,Direction des Ressources humaines et des Finances,sn_dir_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de suivi,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de passation des marchés publics,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_des_etudes_et_de_la_planification,Cellule des Etudes et de la Planification,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_genre_et_de_l_equite,Cellule genre et de l’Equité,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_informatique,Cellule informatique,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__service_de_la_formation,Service de la Formation,
sn_srv_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__service_des_archives_communes,Service des Archives communes,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__affaires_culturelles,Affaires Culturelles,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__bureau_de_coordination_du_comite_permanent_de_l_oci_pour_l_information_et_les,Bureau de Coordination du Comité Permanent de l’OCI pour l’information et les,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__centre_national_d_action_anti_mines,Centre national d’Action anti-mines,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__delegation_generale_au_pelerinage_aux_lieux_saints_de_l_islam,Délégation générale au Pèlerinage aux Lieux Saints de l’Islam,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__fonds_d_appui_a_l_investissement_des_senegalais_de_l_exterieur,Fonds d’Appui à l’Investissement des Sénégalais de l’Extérieur,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__bureau_des_passeports_speciaux,Bureau des Passeports spéciaux,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__bureau_des_pelerinages,Bureau des Pèlerinages,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__cellule_de_l_information_de_la_communication_et_des_relations_publiques,"Cellule de l’Information, de la Communication et des Relations publiques",
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__cellule_des_statistiques_de_l_analyse_et_de_la_prospective,"Cellule des Statistiques, de l’Analyse et de la Prospective",
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__inspection_des_services,Inspection des Services,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_asie_pacifique_et_moyen_orient,"Direction Asie, Pacifique et Moyen-Orient",
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_de_la_cooperation_bilaterale_africaine,Direction de la Coopération bilatérale africaine,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_de_l_integration_africaine_et_du_panafricanisme,Direction de l’Intégration africaine et du Panafricanisme,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_des_affaires_juridiques_et_consulaires,Direction des Affaires juridiques et consulaires,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_des_organisations_internationales,Direction des Organisations internationales,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_des_senegalais_de_l_exterieur,Direction des Sénégalais de l’Extérieur,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_du_protocole_des_conferences_internationales_et_de_la_traduction,"Direction du Protocole, des Conférences internationales et de la Traduction",
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_europe_amerique_oceanie,"Direction Europe, Amérique, Océanie",
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de Suivi,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique_et_des_technologies_de_la_communication,Cellule de l’Informatique et des Technologies de la Communication,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_des_etudes_et_du_suivi_evaluation,Cellule des Etudes et du Suivi-Evaluation,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__service_du_chiffre,Service du Chiffre,
sn_srv_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__service_du_courrier_commun_et_de_la_valise_diplomatique,Service du Courrier commun et de la Valise diplomatique,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__item__item__centre_national_de_la_fonction_publique_locale_et_de_la_formation,Centre national de la Fonction publique locale et de la Formation,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__item__item__societe_d_amenagement_foncier_et_de_renovation_urbaine_safru,Société d’Aménagement foncier et de Rénovation urbaine (SAFRU),
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_de_developpement_local,Agence de Développement local,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_de_developpement_municipal,Agence de Développement municipal,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_nationale_de_l_etat_civil,Agence nationale de l'état civil,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_nationale_de_l_amenagement_du_territoire,Agence nationale de l’Aménagement du Territoire,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__fondation_droit_a_la_ville,Fondation Droit à la Ville,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__fonds_pour_l_habitat_social,Fonds pour l’Habitat social,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__guichet_unique_pour_le_projet_de_logements_sociaux,Guichet Unique pour le projet de logements sociaux,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__bureau_de_la_communication_et_des_relations_publiques,Bureau de la communication et des relations publiques,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__comite_national_de_pilotage_du_programme_national_de_developpement_local,Comité national de Pilotage du Programme national de Développement local,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__inspection_de_l_administration_locale,Inspection de l’Administration locale,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__service_de_la_formation,Service de la Formation,
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_la_cooperation_decentralisee,Direction de la Coopération décentralisée,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
sn_srv_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat__direction_de_la_promotion_de_l_habitat_social,Direction de la Promotion de l’Habitat social,sn_dir_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__directions__direction_generale_de_la_reglementation_des_constructions_et_de_l_habitat
